白名单,#genre#
是艺艺呢,https://www.goodiptv.club/douyu/11225459
书香、甜甜圈,https://www.goodiptv.club/huya/396798
书香-小憨,https://www.goodiptv.club/huya/29265853
兔八哥说电影,https://www.goodiptv.club/huya/25869759
旺仔是三七分,https://www.goodiptv.club/huya/24888703
微竞-虫虫,https://www.goodiptv.club/huya/23025
无比看电影精选,https://www.goodiptv.club/huya/19450129
夕夕没睡醒,https://www.goodiptv.club/douyu/11034942
西瓜讲电影,https://www.goodiptv.club/huya/27742216
夏蓓睡醒了,https://www.goodiptv.club/douyu/9988753
夏娃bb,https://www.goodiptv.club/douyu/6125808
向晚清,https://www.goodiptv.club/douyu/8940675
小酱33,https://www.goodiptv.club/douyu/12509244
小林讲电影,https://www.goodiptv.club/huya/18368391
小麦,https://www.goodiptv.club/huya/10980725
小雯紫,https://www.goodiptv.club/huya/148941
小杨说电影,https://www.goodiptv.club/huya/23338162
小崽子1235,https://www.goodiptv.club/huya/30859030
心动--Ui菜宝,https://www.goodiptv.club/huya/25154601
羊毛卷卷Q,https://www.goodiptv.club/douyu/12528460
一只闪闪,https://www.goodiptv.club/huya/30989509
影视工厂,https://www.goodiptv.club/huya/26995216
娱乐大王牌,https://www.goodiptv.club/huya/880242
雨婷讲电影,https://www.goodiptv.club/huya/21638737
雨崽,https://www.goodiptv.club/huya/30868333
玉玉爱追剧,https://www.goodiptv.club/huya/31041015
云儿,https://www.goodiptv.club/huya/22176049
正保会计网校,https://www.goodiptv.club/huya/21112914
正恒YJ-鑫大大,https://www.goodiptv.club/huya/30916732
正经说电影,https://www.goodiptv.club/huya/19583776
强森电影,http://www.douzhicloud.site:35455/huya/21059581
电影梁家辉,http://live.metshop.top/huya/11342429?cdn=alicdn
什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8
湖南张家界迷魂,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
安徽池州九华山风景区花,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
财富天下,https://live.chinacert.cftest5.cn/mg/?id=956923159
南方影视,https://live.chinacert.cftest5.cn/mg/?id=614961829
重温经典,http://8.138.7.223/tv/cwjd.php
NOW爆谷,https://bxtv.3a.ink/api.php?id=baogu
NOW爆谷星影,https://bxtv.3a.ink/api.php?id=xingying
精灵宝可梦,http://www.douzhicloud.site:35455/huya/23749096
少年包青天第三部,http://www.douzhicloud.site:35455/yy/1382736814
柳舟计,http://www.douzhicloud.site:35455/huya/23860039
妙手仁心,http://www.douzhicloud.site:35455/huya/29465853
辽宁青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
石家庄城市服务,http://nn.7x9d.cn/石家庄.php?id=5
石家庄文化娱乐,http://nn.7x9d.cn/石家庄.php?id=6
西部电影,http://112.46.105.20:8009/hls/62/index.m3u8
都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
体育休闲,http://112.46.105.20:8009/hls/24/index.m3u8
RTDE（德语）,https://rt-ger.rttv.com/dvr/rtdeutsch/playlist_4500Kb.m3u8
RTDocumentary（英语纪录）,https://rt-rtd.rttv.com/dvr/rtdoc/playlist_4500Kb.m3u8
特辑电影,http://zzy789.xyz/douyu1.php?id=3637778
经典剧集✔原,http://zzy789.xyz/douyu1.php?id=6863367
冰冰影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
邱淑贞,https://live.metshop.top/huya/11352949
五福星,https://live.metshop.top/huya/11282233
灾难电影,https://live.metshop.top/huya/11352871
港片,https://live.metshop.top/huya/11602043
贺岁合家欢剧场,https://live.metshop.top/huya/11602067
李世民,https://live.metshop.top/huya/11336572
三国,https://live.metshop.top/huya/11352944
许冠英合集,https://live.metshop.top/huya/11601972
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_八点档,https://live.metshop.top/huya/880261
电影_古装片,https://live.metshop.top/huya/11336590
使徒行者,https://live.metshop.top/huya/23734256
扫黄先锋,https://live.metshop.top/huya/23903196
内蒙古,http://120.238.94.10:9901/tsfile/live/1072_1.m3u8
地理世界,http://120.238.94.10:9901/tsfile/live/1088_1.m3u8
广东公共,http://120.238.94.10:9901/tsfile/live/1011_1.m3u8
NBCNewsNOW(360p),https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_2.m3u8
GuangzhouTV,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
QTV-1,http://video10.qtv.com.cn/drm/qtv1at/manifest.m3u8
QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
QTV-5,http://video10.qtv.com.cn/drm/qtv5at/manifest.m3u8
QTV-6,http://video10.qtv.com.cn/drm/qtv6at/manifest.m3u8
XinjiangTV3,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
万州综合(576p)[Not24/7],http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
广东Ⅰ韶关公共台[Not24/7],https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
靖江新闻综合[Not24/7],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
怡寳影院,http://zzy789.xyz/douyu1.php?id=434971
动漫直播,http://zzy789.xyz/douyu1.php?id=1487654
埋堆堆19,http://cfss.cc/cdn/hy/23728674.flv
鬼吹灯之昆仑神宫,http://cfss.cc/cdn/hy/11601957.flv
特辑电影(🚀),http://epg.112114.eu.org/douyu/3637778
欧美电影(🚀),http://epg.112114.eu.org/douyu/20415
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
贝贝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460
可乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
NHKWorldPremium,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
BANDNewS,https://stream1.freetv.fun/band-news-2.ctv


https://raw.githubusercontent.com/hujingguang/ChinaIPTV/refs/heads/main/cnTV_AutoUpdate.m3u8,#genre#
湖南娱乐频道,http://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZjZG5leF9pZD10eF9waG9uZV9saXZlJmNocz0mZGVmPTEmcz0zYTJkMzQ3NzQ1ZTJjNGQxZTFlZTRiMjczNzk3MWEyNCZ1aWQ9JnV1aWQ9ZDU1ZGY4ZjI0OWUwYjBjMWJkNmNkZGVmYzMxZTNhYjUtNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc2MzI3MTY2Mg
BeautifulLifeTV,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8


https://raw.githubusercontent.com/jiangnan1224/iptv_ipv4_live/refs/heads/main/live_ipv4.txt,#genre#
请阅读,https://liuliuliu.tv/api/channels/1997/stream
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2


https://raw.githubusercontent.com/Guovin/iptv-api/gd/output/result.txt,#genre#
央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
炫动卡通,https://stream1.freetv.fun/ipv6-ha-ha-xuan-dong-10.m3u8


https://raw.githubusercontent.com/wwb521/live/refs/heads/main/tv.txt,#genre#


https://raw.githubusercontent.com/BurningC4/Chinese-IPTV/master/TV-IPV4.m3u,#genre#


https://raw.githubusercontent.com/xzw832/cmys/refs/heads/main/S_CCTV.txt,#genre#


https://raw.githubusercontent.com/xzw832/cmys/refs/heads/main/S_weishi.txt,#genre#


https://raw.githubusercontent.com/YueChan/Live/main/APTV.m3u,#genre#
https://raw.githubusercontent.com/MemoryCollection/IPTV/refs/heads/main/hotel.txt,#genre#


https://raw.githubusercontent.com/Kimentanm/aptv/master/m3u/iptv.m3u,#genre#


https://raw.githubusercontent.com/mlzlzj/hnyuan/refs/heads/main/iptv_list.txt,#genre#


https://raw.githubusercontent.com/altn2025/iptv/main/iptv.m3u,#genre#
TVB星河(源1),http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河(源2),http://php.jdshipin.com/smt.php?id=Xinhe
凤凰中文(源1),http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯(源1),http://php.jdshipin.com/TVOD/iptv.php?id=fhzx


https://raw.githubusercontent.com/BP3388/BP001.github.io/main/tivi.list,#genre#


https://raw.githubusercontent.com/frxz751113/IPTVzb1/refs/heads/main/%E7%BB%BC%E5%90%88%E6%BA%90.txt,#genre#
https://raw.githubusercontent.com/Supprise0901/TVBox_live/main/live.txt,#genre#
新闻频道,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=f6ad004086bfae35ab86826afe5ee605&wsTime=1764288007
都市频道,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=ed00a7cf35c6c1afaf0a58ccb22ed820&wsTime=1764288007
民生频道,http://tvcdn.stream3.hndt.com/tv/65bef28a017e10009c49d5f900000000_transios/playlist.m3u8?wsSecret=eabac622945840f3124d548d6a468f6f&wsTime=1764288007
法治频道,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=507b300d01924fd3a3f8249d89c3c98e&wsTime=1764288007
公共频道,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=ed7674cd5ff9eaef04fd23c3c02cd79a&wsTime=1764288007
河南乡村频道,http://tvcdn.stream3.hndt.com/tv/65b8302b017e100019dc540f00000000_transios/playlist.m3u8?wsSecret=04ef86d88c887a2febab8c93f820d17e&wsTime=1764288007
电视剧频道,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=37d2eab15f3761e9270ae1405f74f97d&wsTime=1764288007
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=8bf6705df0a76ef445b3e3ccee1543d9&wsTime=1764288007
武术频道,https://dxtx.hntv.tv/live/wssj.m3u8?txSecret=c38b4d31ba4c45c6babb5c47132123e3&txTime=7ABB976A&wsSecret=890abd2b9512f3bfeb42fe4caa1615a7&wsTime=1764288007
睛彩中原,http://tvcdn.stream3.hndt.com/tv/65b27d4c017e100039bd55c200000000_transios/playlist.m3u8?wsSecret=d83addc2dc56c8044a0c14f5d9dafb05&wsTime=1764288007
移动戏曲频道,https://dxtx.hntv.tv/live/ydxq.m3u8?txSecret=caad41b421fdab7fa0dfbaf96f59f9f0&txTime=7B2E515F&wsSecret=d25a266781b30b35ea4b3b7ee3972c86&wsTime=1764288007
象视界,http://tvcdn.stream3.hndt.com/tv/d34d1a2b0178100022de972e00000000_transios/playlist.m3u8?wsSecret=f917a7ad940226620eed0da3cfeeeaf3&wsTime=1764288007
国学频道,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f&wsSecret=c2ad819d3429b2cf967229c1127e485d&wsTime=1764288007
欢腾购物,http://tvcdn.stream3.hndt.com/tv/65ba653b017e1000d4ee41c700000000_transios/playlist.m3u8?wsSecret=a62f537963614092dd17766e0899cb05&wsTime=1764288007
CCTV11066600,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CCTV4中文国际,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=20251128020204b3b5cadf27c64d5c8e7745b70d502eee&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20251128020204&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=218.28.233.106&SecurityKey=20251128020204&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=fab7f957d6ab8abbbd6b4167ca5ce8c0&ddCalcu=0fcae8b2e71cf059a5c77d661a4bb86adbbb
CCTV4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=202511280202055c804fb6ca19478290074c767d4f3252&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=311e7f22f6bffc12f92fef3cd1d547cb&ddCalcu=b3c1e7124e8570df12d2cf36fbefff2c91f2
CCTV4美洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=202511280202055638e1a2a02c44be921a2bb697e15703&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b918c80eabd78f6a51f243b51a33c622&ddCalcu=2b29e612c883c038a01e5abb3d4728ff165a
CGTN外语纪录,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20251128020205912703432b1c419780f433d4609abc73&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=a7145eb4714ed521d01cff23a0efc909&ddCalcu=9a07e912c49f50ee0ba43721f4fecd1502d1
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=2025112802020511273bc5428e4efca7ea13b94ed0328f&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=6023ecc15e102cd10e6a2f73f6e28652&ddCalcu=2650e6228392e0ec6cf1357ef120a26ced01
CGTN西班牙语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=20251128020205c81ea82b7eed4022acb4970f3a967fea&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b8e610f7d84aa728b0bd0b2f01f93c77&ddCalcu=7b78ece2369910f01f07fd28b40adab702b8
CGTN法语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=20251128020205d2253ecd6d5c4ab08a1dc9861f360c46&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8f899adaa51f0c3172976f0f69127515&ddCalcu=581fe5827992901a9d6afa05f16f709c2371
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=2025112802020582daf57e0dc64ca48ed814ae137a9aef&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c0197c852fb770b384a93e770392f371&ddCalcu=1c70e312f992709c3805727feb3797a04b83
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251128020205d044a00a39224054b788104464c42e65&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c49baace5bbef652107e512ba5a99507&ddCalcu=7c04e5929b49a0aa5caeb52b1b5eef760512
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=2025112802020512ee92c2fafc48c490e3e6f642263456&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=eb1594e152ae35939708d74b3681d692&ddCalcu=2e9be612d54190846e31b5427ade83057993
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251128020205f5e982e31efc4e9e901ec1f02544a208&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251128020205&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=218.28.233.106&SecurityKey=20251128020205&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d1af6aa119995bf03756bef0fc34d664&ddCalcu=4d61e6a2df84603acaf101f9e9b9655b7f30
CGTN,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=2025112802020643f1693ea6cd4282b1b2d477328d6ef0&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=1feba6995d1fe68d143712a1eed7737a&ddCalcu=a17fe3e27b97a0d6e9e915ad211f7e36481d
赛事最经典,http://gslbmgsplive.miguvideo.com/migu/kailu/saishijingdian/51/20250514/index.m3u8?msisdn=20251128020206d3f6aeda39ea4ee68026d413d51e13cc&mdspid=&spid=699004&netType=0&sid=5500592947&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=646596895&ParentNodeID=-99&assertID=5500592947&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5101034296&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=23468fd38a3ee8f8a28a42af2cefe82d&ddCalcu=d223e842e66f80efcd23f8aa234eae882fa8
体坛名栏汇,http://gslbmgsplive.miguvideo.com/migu/kailu/titanminglan/51/20250514/index.m3u8?msisdn=202511280202060fa515b31e294765b263d76cb80c7063&mdspid=&spid=699004&netType=0&sid=5500315687&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629943305&ParentNodeID=-99&assertID=5500315687&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5101034219&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3eac6c127cae10d85d4ed963977ef39f&ddCalcu=f39ee3a2fc9e607c7192376c9adee140dd58
四海钓鱼,http://gslbmgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?msisdn=202511280202065f2ca8265eb349fc8201fcc0c317b2d9&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=617200d1c2a3b41abea1fba2c769ebe9&ddCalcu=96e1eb72e27900607dc12ca2baf31ba4e1ba
24小时全运会轮播台,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002413/51/20210706/index.m3u8?msisdn=20251128020206ad1a646ce3be4aae97d5ab90a96f178b&mdspid=&spid=800033&netType=0&sid=5910019527&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713600957&ParentNodeID=-99&assertID=5910019527&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5900002443&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d15ca6ea8b0cb2f41ed26b20c6422aba&ddCalcu=adb1ea522c32a0466eca082bb06c2bd2ef14
陕西体育休闲频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/51/20250804/index.m3u8?msisdn=20251128020206c394f348fe7e427dadf8896c733f40ac&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=fdb5ce2663b5fb40bacb79eed54ffdf7&ddCalcu=7ffdedb2f56fc04e52d6e6e39b75bfcba4b0
24小时城市联赛轮播台,http://gslbmgsplive.miguvideo.com/migu/lunbo/ouzhoubei/51/20240603/index.m3u8?msisdn=20251128020206c47fe7fa9dd14883b1067571ef54a783&mdspid=&spid=800033&netType=0&sid=5910022136&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=915512915&ParentNodeID=-99&assertID=5910022136&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5900006618&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=1725c82951d361f7005516242970bce3&ddCalcu=31e7ec22b550c078922945216d1356510f07
武术世界,http://gslbmgsplive.miguvideo.com/migu/kailu/wssj/51/20250915/index.m3u8?msisdn=20251128020206928e91261f8546bdb0819db626abcef6&mdspid=&spid=600697&netType=0&sid=5910022201&pid=2028597139&timestamp=20251128020206&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=958475359&ParentNodeID=-99&assertID=5910022201&client_ip=218.28.233.106&SecurityKey=20251128020206&promotionId=&mvid=5900006724&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ab87ee6a17be85934eef0aca740626cc&ddCalcu=cacbe6822786e00e467aa1c7ab0ef8e5e943
中国农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/51/20250804/index.m3u8?msisdn=202511280202072f1b8bf220674b3798ae0d0c11be8a82&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20251128020207&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=218.28.233.106&SecurityKey=20251128020207&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=253b5eee1b0cf1b4a722320f13d82700&ddCalcu=0205e7322b6850de3e1ef10b203c2f217ba4
上视东方影视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/1200/index.m3u8?msisdn=202511280202089669416812944c6094c64d3d5bc0e4c2&mdspid=&spid=699212&netType=0&sid=5500002274&pid=2028597139&timestamp=20251128020208&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=218.28.233.106&SecurityKey=20251128020208&promotionId=&mvid=5100001715&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=802908488e8d09fcbf6fe7266cf9d9cd&ddCalcu=d8c0e922d97900f8c468682e78edf069ffbc
南京新闻综合频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=2025112802020868645bfa285a4439b79f727ff4cf1930&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20251128020208&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=218.28.233.106&SecurityKey=20251128020208&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=ZQ-A1-8.11.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=02b80668e83802c4cdc4c514a40f1b55&ddCalcu=5052ebb2188f000646a84e1853c840c2dcc4
